event_id,actor1_country,actor1_type,actor2_country,event_code,lat,lon,action_country,action_geo,avg_tone,date,_source,_fetched_at,_run_id
1313453569,IRN,IRAN,IRN,GOV,040,040,1.0,160,-4.05473433073352,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567818,IRN,IRAN,IRN,BUS,190,190,-10.0,11,-5.36529680365297,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567834,IRNMOS,IRAN,IRN,JOR,190,190,-10.0,3,-3.52941176470588,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567833,IRNMOS,IRAN,IRN,JOR,190,190,-10.0,1,-3.52941176470588,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567832,IRNMOS,IRAN,IRN,BHR,190,190,-10.0,1,-3.52941176470588,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567831,IRNMOS,IRAN,IRN,BHR,190,190,-10.0,1,-3.52941176470588,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567830,IRNMOS,IRAN,IRN,BHR,190,190,-10.0,3,-3.52941176470588,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567829,IRNGOV,IRAN,IRN,IRN,112,112,-2.0,20,-7.61071882293852,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567828,IRN,IRAN,IRN,USA,193,193,-10.0,10,-1.97044334975369,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567827,IRN,IRAN,IRN,USA,010,010,0.0,2,-0.9433962264151,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567826,IRN,IRAN,IRN,USA,010,010,0.0,2,-0.9433962264151,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567825,IRN,TEHRAN,IRN,MED,138,138,-7.0,2,-2.49764373232799,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567824,IRN,IRAN,IRN,MED,043,043,2.8,2,-3.92156862745099,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567823,IRN,IRAN,IRN,MED,020,020,3.0,4,-4.74452554744526,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567822,IRN,IRAN,IRN,MED,013,013,0.4,2,-3.92156862745099,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567821,IRN,IRAN,IRN,GBRGOV,111,111,-2.0,16,-7.61071882293852,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567820,IRN,IRAN,IRN,GBRGOV,111,111,-2.0,4,-7.61071882293852,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567835,IRNMOS,IRAN,IRN,JOR,190,190,-10.0,1,-3.52941176470588,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313568168,SAU,JEDDAH,SAU,,010,010,0.0,24,4.70865640902049,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313568169,SAU,RIYADH,SAU,,031,031,5.2,8,2.63157894736842,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313568178,SAUEDU,RIYADH,SAU,,031,031,5.2,24,2.63157894736842,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569402,ARE,UNITED ARAB EMIRATES,ARE,,120,120,-4.0,10,-4.67037324701144,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569401,ARE,UNITED ARAB EMIRATES,ARE,,120,120,-4.0,1,-5.02408809359945,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569400,ARE,UNITED ARAB EMIRATES,ARE,,080,080,5.0,6,-4.79824366756091,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313568181,SAUGOV,ABDULLAH,SAU,FIN,010,010,0.0,2,3.17892824704814,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313568180,SAUGOV,ABDULLAH,SAU,,010,010,0.0,6,3.17892824704814,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313568179,SAUEDU,SAUDI ARABIA,SAU,SAU,031,031,5.2,8,2.63157894736842,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313568177,SAU,RIYADH,SAU,SAUEDU,031,031,5.2,8,2.63157894736842,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313568170,SAU,SAUDI,SAU,,036,036,4.0,25,4.70364212869441,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313568176,SAU,SAUDI,SAU,GOV,070,070,7.0,3,11.336032388664,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313568175,SAU,SAUDI,SAU,GOV,042,042,1.9,3,11.336032388664,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313568174,SAU,SAUDI,SAU,BUS,030,030,4.0,30,4.70865640902049,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313568173,SAU,RIYADH,SAU,,193,193,-10.0,10,3.17892824704814,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313568172,SAU,SAUDI,SAU,,057,057,8.0,50,4.70364212869441,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313568171,SAU,SAUDI,SAU,,040,040,1.0,15,4.70865640902049,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567819,IRN,ABADAN,IRN,COPGOV,043,043,2.8,2,-1.56695156695156,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567817,IRN,IRAN,IRN,BUS,010,010,0.0,4,-3.52193995381063,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313572272,IRN,IRANIAN,IRN,IRNLEG,010,010,0.0,2,2.22222222222223,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567816,IRN,IRAN,IRN,,193,193,-10.0,2,-0.9433962264151,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567324,ARE,UNITED ARAB EMIRATES,ARE,,060,060,6.0,4,3.97614314115308,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567138,IRN,IRAN,IRN,MED,194,194,-10.0,5,-2.49764373232799,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567137,IRN,IRAN,IRN,MED,190,190,-10.0,3,-2.49764373232799,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567136,IRN,IRAN,IRN,MED,190,190,-10.0,2,-2.49764373232799,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567135,IRN,IRAN,IRN,MED,138,138,-7.0,5,-2.49764373232799,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313565866,SAU,SAUDI ARABIA,SAU,,061,061,6.4,3,-5.89371980676328,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313565838,QAT,QATARI,QAT,GBR,042,042,1.9,6,-0.23148148148148,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313565837,QAT,QATARI,QAT,GBR,042,042,1.9,4,-0.23148148148148,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313565836,QAT,QATAR,QAT,,0831,083,5.0,2,-1.48514851485148,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313565835,QAT,QATARI,QAT,,035,035,7.0,10,-0.23148148148148,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313565510,IRQGOV,IRAQ,IRQ,IRQ,046,046,7.0,2,-1.7921146953405,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313565509,IRQGOV,IRAQ,IRQ,IRQ,020,020,3.0,2,-1.7921146953405,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313565508,IRQBUS,IRAQI,IRQ,GOVBUS,172,172,-5.0,3,-1.86125211505923,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313565507,IRQ,IRAQ,IRQ,USA,010,010,0.0,9,-1.46301292532021,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313565506,IRQ,KIRKUK,IRQ,IRQGOV,046,046,7.0,2,-1.7921146953405,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567325,ARE,UNITED ARAB EMIRATES,ARE,BUS,071,071,7.4,2,0.77120822622108,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567326,ARE,UNITED ARAB EMIRATES,ARE,CVL,060,060,6.0,4,3.97614314115308,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567327,ARE,ABU DHABI,ARE,IND,014,014,0.0,29,4.02934152233204,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567809,IRN,IRAN,IRN,,010,010,0.0,4,-2.49764373232799,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567815,IRN,IRAN,IRN,,193,193,-10.0,2,-0.9433962264151,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567814,IRN,IRAN,IRN,,173,173,-5.0,1,-4.24143556280587,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567813,IRN,IRAN,IRN,,173,173,-5.0,5,-4.24143556280587,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567812,IRN,IRAN,IRN,,138,138,-7.0,13,-1.72051997937154,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567811,IRN,IRAN,IRN,,138,138,-7.0,4,-0.9433962264151,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567810,IRN,ABADAN,IRN,,043,043,2.8,3,-1.56695156695156,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567808,IRN,IRAN,IRN,,010,010,0.0,4,-0.9433962264151,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567328,ARE,ABU DHABI,ARE,IND,014,014,0.0,5,3.97614314115308,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567807,IRN,IRAN,IRN,,010,010,0.0,2,-3.52193995381063,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567333,AREGOVMIL,EMIRATI,ARE,,190,190,-10.0,2,-0.9433962264151,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567332,ARE,DUBAI,ARE,USA,130,130,-4.4,2,-3.52193995381063,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567331,ARE,DUBAI,ARE,USA,050,050,3.5,2,-3.52193995381063,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567330,ARE,UNITED ARAB EMIRATES,ARE,IRN,190,190,-10.0,6,-1.56695156695156,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313567329,ARE,ABU DHABI,ARE,IND,060,060,6.0,6,3.97614314115308,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569403,ARE,UNITED ARAB EMIRATES,ARE,IRN,010,010,0.0,2,0.33333333333333,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569404,ARE,UNITED ARAB EMIRATES,ARE,IRN,010,010,0.0,2,0.33333333333333,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569405,ARE,UNITED ARAB EMIRATES,ARE,IRN,020,020,3.0,8,0.33333333333333,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569406,ARE,UNITED ARAB EMIRATES,ARE,USA,020,020,3.0,8,0.33333333333333,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313571516,IRN,TEHRAN,IRN,PAK,045,045,5.0,2,-4.39663236669785,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313570243,SAU,SAUDI ARABIA,SAU,GBR,043,043,2.8,26,-1.83037454289081,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313570242,SAU,SAUDI ARABIA,SAU,GBR,043,043,2.8,20,-1.87380067572214,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313570241,SAU,SAUDI ARABIA,SAU,,190,190,-10.0,3,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313570240,SAU,SAUDI ARABIA,SAU,,190,190,-10.0,6,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313570239,SAU,SAUDI ARABIA,SAU,,042,042,1.9,16,-1.82686362335517,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313570238,SAU,SAUDI ARABIA,SAU,,042,042,1.9,18,-1.82686362335517,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569930,IRQGOV,BAGHDAD,IRQ,IRQ,043,043,2.8,4,-0.95693779904306,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569929,IRQGOV,BAGHDAD,IRQ,GOV,043,043,2.8,6,-0.95693779904306,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569928,IRQGOV,IRAQ,IRQ,,080,080,5.0,2,-2.53164556962026,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569927,IRQGOV,IRAQ,IRQ,,020,020,3.0,2,-2.53164556962026,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569926,IRQ,IRAQ,IRQ,IRQGOV,042,042,1.9,1,-0.95693779904306,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569925,IRQ,IRAQ,IRQ,IRQGOV,042,042,1.9,3,-0.95693779904306,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569924,IRQ,IRAQ,IRQ,GOV,042,042,1.9,4,-0.95693779904306,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569923,IRQ,ASSUR,IRQ,,0833,083,5.0,10,2.25563909774436,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313571517,IRN,TEHRAN,IRN,PAK,045,045,5.0,6,-4.39663236669785,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313571518,IRN,IRAN,IRN,PAK,045,045,5.0,2,-4.39663236669785,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313571519,IRN,TEHRAN,IRN,PAK,057,057,8.0,1,-4.39663236669785,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313571692,AREGOVMIL,EMIRATI,ARE,NLD,1123,112,-2.0,4,-4.74704520561278,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313572270,IRN,IRAN,IRN,GOVMIL,051,051,3.4,2,0.28818443804035,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313572269,IRN,IRAN,IRN,,072,072,8.3,2,-4.63968410661402,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313572268,IRN,IRAN,IRN,,072,072,8.3,2,-4.63968410661402,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313572267,IRN,IRAN,IRN,,036,036,4.0,2,0.40322580645161,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313572266,IRN,IRAN,IRN,,020,020,3.0,6,-4.39663236669785,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313571693,AREGOVMIL,EMIRATI,ARE,NLD,1123,112,-2.0,8,-4.69714442761016,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313571691,AREGOVMIL,EMIRATI,ARE,KENBUS,1123,112,-2.0,8,-4.69714442761016,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313571520,IRN,IRAN,IRN,PAK,057,057,8.0,2,-4.39663236669785,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313571690,AREGOVMIL,EMIRATI,ARE,KENBUS,1123,112,-2.0,4,-4.74704520561278,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313571689,ARE,UNITED ARAB EMIRATES,ARE,GOV,043,043,2.8,28,3.125,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313571533,QAT,QATAR,QAT,PAK,037,037,5.0,8,-4.39663236669785,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313571532,QAT,QATAR,QAT,PAK,037,037,5.0,2,-4.39663236669785,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313571522,IRNGOV,IRAN,IRN,,128,128,-5.0,2,-4.63968410661402,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313571521,IRN,TEHRAN,IRN,USA,043,043,2.8,2,-3.37078651685394,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569922,IRNGOV,IRAN,IRN,USA,051,051,3.4,2,-0.72463768115942,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569921,IRNGOV,IRAN,IRN,USA,042,042,1.9,1,-0.72463768115942,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569920,IRNGOV,IRAN,IRN,USA,030,030,4.0,6,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569894,IRN,IRANIAN,IRN,,043,043,2.8,16,-3.59935897435897,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569900,IRN,IRAN,IRN,IRNGOV,030,030,4.0,6,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569899,IRN,IRAN,IRN,ARE,111,111,-2.0,2,0.33333333333333,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569898,IRN,IRAN,IRN,ARE,111,111,-2.0,10,0.33333333333333,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569897,IRN,IRAN,IRN,,181,181,-9.0,30,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569896,IRN,IRAN,IRN,,084,084,7.0,2,-2.94871794871795,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569895,IRN,IRANIAN,IRN,,043,043,2.8,1,-2.94871794871795,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569893,IRN,IRAN,IRN,,042,042,1.9,1,-0.95693779904306,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569902,IRN,IRAN,IRN,IRNMIL,084,084,7.0,6,-4.64466351515527,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569892,IRN,IRAN,IRN,,010,010,0.0,1,-2.94871794871795,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569891,IRN,IRAN,IRN,,010,010,0.0,2,-2.94871794871795,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569410,AREGOVMIL,EMIRATI,ARE,NLD,1123,112,-2.0,2,-5.02408809359945,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569409,AREGOVMIL,EMIRATI,ARE,KENBUS,1123,112,-2.0,2,-5.02408809359945,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569408,AREBUS,UNITED ARAB EMIRATES,ARE,ARE,190,190,-10.0,10,-7.01219512195122,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569407,AREBUS,UNITED ARAB EMIRATES,ARE,ARE,182,182,-9.5,2,-7.01219512195122,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569901,IRN,IRAN,IRN,IRNGOV,030,030,4.0,6,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569903,IRN,IRAN,IRN,IRNMIL,084,084,7.0,1,-5.02408809359945,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569919,IRNGOV,IRAN,IRN,USA,030,030,4.0,6,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569912,IRN,TEHRAN,IRN,USA,130,130,-4.4,2,-5.83153347732182,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569918,IRNGOV,IRAN,IRN,ISR,057,057,8.0,6,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569917,IRNGOV,IRAN,IRN,ISR,057,057,8.0,6,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569916,IRNGOV,IRAN,IRN,IRN,030,030,4.0,6,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569915,IRNGOV,IRAN,IRN,IRN,030,030,4.0,6,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569914,IRNEDU,IRAN,IRN,USAMED,013,013,0.4,2,-5.83153347732182,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569913,IRN,IRAN,IRN,USAMED,013,013,0.4,2,-5.83153347732182,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569911,IRN,TEHRAN,IRN,USA,112,112,-2.0,2,-5.83153347732182,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569904,IRN,IRAN,IRN,IRQ,0841,084,7.0,1,-0.95693779904306,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569910,IRN,IRAN,IRN,USA,110,110,-2.0,6,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569909,IRN,IRAN,IRN,USA,110,110,-2.0,24,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569908,IRN,IRAN,IRN,MEDGOV,130,130,-4.4,20,-2.87303058387395,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569907,IRN,IRAN,IRN,ISR,130,130,-4.4,10,-1.67597765363128,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569906,IRN,IRAN,IRN,ISR,030,030,4.0,6,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313569905,IRN,IRAN,IRN,ISR,030,030,4.0,6,-2.67229254571027,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313565505,IRQ,IRAQ,IRQ,IRN,190,190,-10.0,2,-1.86125211505923,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313565504,IRQ,IRAQ,IRQ,IRN,190,190,-10.0,2,-1.86125211505923,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313565503,IRQ,IRAQ,IRQ,IRN,042,042,1.9,6,-2.79677792368148,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313563236,IRNMIL,IRANIAN,IRN,,111,111,-2.0,2,-5.91497227356747,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313562609,ARE,UNITED ARAB EMIRATES,ARE,IRN,0841,084,7.0,2,-4.8,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313562608,ARE,UNITED ARAB EMIRATES,ARE,IRN,0841,084,7.0,6,-4.8,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313562607,ARE,UNITED ARAB EMIRATES,ARE,IRN,0841,084,7.0,2,-4.8,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313562606,ARE,DUBAI,ARE,COP,043,043,2.8,12,-6.46754888623216,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313562605,ARE,UNITED ARAB EMIRATES,ARE,AREBUS,194,194,-10.0,10,-4.8,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313562604,ARE,ABU DHABI,ARE,,161,161,-4.0,24,-8.60759493670886,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313561229,IRN,IRAN,IRN,USA,112,112,-2.0,4,-2.81425891181988,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313561228,IRN,IRAN,IRN,SAU,0841,084,7.0,3,0.46511627906977,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313561227,IRN,IRAN,IRN,SAU,0841,084,7.0,1,0.46511627906977,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313561226,IRN,IRAN,IRN,SAU,0841,084,7.0,1,0.46511627906977,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313561225,IRN,IRAN,IRN,SAU,020,020,3.0,6,0.46511627906977,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313561224,IRN,IRAN,IRN,SAU,020,020,3.0,2,0.46511627906977,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313561223,IRN,IRAN,IRN,SAU,020,020,3.0,2,0.46511627906977,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313561222,IRN,IRAN,IRN,BHRGOV,173,173,-5.0,8,-13.2183908045977,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313561221,IRN,IRAN,IRN,BHRGOV,173,173,-5.0,12,-13.2183908045977,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313563217,IRN,IRAN,IRN,,020,020,3.0,3,-5.67066521264994,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313563218,IRN,IRAN,IRN,,020,020,3.0,9,-5.92372738184279,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
1313563219,IRN,IRAN,IRN,,020,020,3.0,4,-5.96424113542985,2026-07-14,GDELT,2026-07-15T14:55:58.784144+00:00,50c7068c8027
